CryoSleep,VIP,Transported,TotalSpent,Earth,Europa,Mars,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,P,S
0,1,1,1548,0,1,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,1995,1,0,0,0,0,1,1,0
0,0,0,3409,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,1041,0,0,1,0,0,1,0,1
0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,825,1,0,0,0,0,1,1,0
0,0,0,122,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,981,1,0,0,0,0,1,1,0
0,0,0,1144,0,0,1,0,0,1,1,0
0,0,0,6760,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,1,0
0,0,1,49,0,0,1,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,1,0,9137,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,6285,0,1,0,0,0,1,0,1
0,0,0,2099,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,6,0,1,0,1,0,0,0,1
0,0,0,8244,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,1815,0,0,1,0,0,1,1,0
0,0,0,2451,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,519,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,1763,0,0,1,0,0,1,0,1
0,0,0,703,0,0,1,0,0,1,1,0
0,0,0,858,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,1,0,779,0,0,1,0,1,0,1,0
1,0,1,0,0,0,1,0,1,0,1,0
0,1,0,9964,0,1,0,1,0,0,1,0
0,0,0,177,1,0,0,0,1,0,0,1
0,0,1,78,0,0,1,0,0,1,0,1
0,0,0,847,1,0,0,0,0,1,0,1
0,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1762,0,0,1,0,0,1,1,0
0,0,0,6218,0,1,0,0,1,0,1,0
0,0,0,685,1,0,0,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,3160,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,507,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,0,1
0,0,0,774,1,0,0,0,0,1,1,0
0,0,0,2000,1,0,0,1,0,0,0,1
0,0,0,6042,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,5049,1,0,0,0,0,1,1,0
0,0,0,904,1,0,0,0,0,1,0,1
1,1,1,0,0,1,0,1,0,0,0,1
0,0,0,1302,0,0,1,0,0,1,1,0
0,0,0,1956,0,1,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,176,0,0,1,0,0,1,1,0
0,0,0,3772,0,1,0,0,0,1,1,0
0,0,1,921,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,601,1,0,0,0,0,1,1,0
0,0,1,719,1,0,0,1,0,0,1,0
0,0,1,520,0,0,1,0,0,1,1,0
0,0,0,921,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,2337,0,0,1,0,0,1,1,0
0,0,0,7340,0,1,0,0,0,1,0,1
0,0,1,265,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,787,1,0,0,0,0,1,1,0
0,0,0,575,1,0,0,0,1,0,0,1
0,0,1,120,1,0,0,0,0,1,1,0
0,0,0,1055,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,312,1,0,0,0,1,0,0,1
0,0,0,661,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,637,1,0,0,1,0,0,0,1
0,0,0,2798,1,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,4211,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,792,1,0,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,6322,0,1,0,0,0,1,1,0
0,0,0,702,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,60,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1507,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,387,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,203,1,0,0,0,0,1,1,0
0,0,0,663,1,0,0,0,0,1,0,1
0,0,0,720,1,0,0,0,0,1,0,1
0,0,1,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,642,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,1,0,1
0,0,1,466,0,1,0,0,0,1,0,1
0,0,1,2154,0,1,0,1,0,0,0,1
0,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1620,1,0,0,0,0,1,1,0
0,0,1,1371,0,0,1,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,127,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,679,1,0,0,0,1,0,0,1
0,0,1,96,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,2143,0,0,1,0,0,1,1,0
0,0,0,482,1,0,0,0,0,1,0,1
0,0,1,1944,1,0,0,0,0,1,1,0
0,0,1,258,1,0,0,1,0,0,1,0
0,0,0,2615,0,0,1,0,0,1,1,0
0,0,0,1541,1,0,0,0,0,1,0,1
0,0,0,486,1,0,0,1,0,0,1,0
0,0,0,875,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,1,0,455,1,0,0,0,1,0,1,0
0,0,0,994,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,3293,0,1,0,1,0,0,0,1
0,0,0,1018,1,0,0,0,0,1,1,0
0,0,0,905,1,0,0,0,0,1,0,1
0,0,0,1118,0,0,1,0,0,1,0,1
0,0,1,643,0,1,0,1,0,0,1,0
0,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1052,1,0,0,0,0,1,1,0
0,0,0,281,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,836,0,0,1,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,349,1,0,0,1,0,0,0,1
0,0,0,2937,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,716,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,655,1,0,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,595,1,0,0,1,0,0,1,0
0,1,1,0,0,0,1,0,0,1,1,0
0,0,0,669,1,0,0,0,1,0,0,1
0,0,0,547,1,0,0,0,0,1,1,0
0,0,0,765,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,1537,0,1,0,0,0,1,1,0
0,0,1,24,1,0,0,0,0,1,0,1
0,0,0,1009,0,0,1,0,0,1,0,1
0,0,0,890,0,0,1,0,0,1,1,0
0,0,0,817,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,1,0
0,0,1,41,1,0,0,0,0,1,1,0
0,0,0,1115,0,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,3696,0,1,0,0,0,1,0,1
0,0,0,693,1,0,0,0,0,1,1,0
0,0,0,2295,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1139,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,1,0,1,0
0,0,0,6688,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,1,0,0,0,1,0,0,0,1,1,0
0,0,0,896,0,0,1,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,84,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,1915,0,0,1,0,0,1,1,0
0,0,0,602,1,0,0,0,0,1,0,1
0,1,1,3839,0,1,0,0,0,1,0,1
0,0,0,194,1,0,0,0,0,1,1,0
0,0,0,1259,0,0,1,0,0,1,1,0
0,0,1,826,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,686,1,0,0,0,1,0,0,1
0,0,0,1192,0,0,1,0,1,0,0,1
0,0,1,740,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,1
1,1,1,0,0,1,0,0,0,1,1,0
0,0,0,549,1,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,160,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,639,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,2617,0,1,0,1,0,0,0,1
0,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,1
0,0,0,474,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,2223,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,5928,0,1,0,1,0,0,1,0
0,0,0,755,0,0,1,0,0,1,0,1
0,0,0,1226,0,0,1,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,4748,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,1688,0,0,1,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1176,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,741,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,4187,0,1,0,1,0,0,1,0
0,0,0,3025,0,1,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,1538,0,1,0,1,0,0,0,1
0,0,0,9623,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,56,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,196,1,0,0,0,1,0,0,1
0,0,0,3522,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,21,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,291,1,0,0,0,1,0,1,0
0,0,0,856,1,0,0,0,0,1,1,0
0,0,0,631,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,632,1,0,0,0,1,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,963,1,0,0,0,0,1,1,0
0,0,0,3035,0,1,0,0,0,1,0,1
0,1,0,1770,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1417,1,0,0,0,0,1,1,0
0,0,0,375,1,0,0,0,0,1,1,0
0,0,0,2757,1,0,0,0,0,1,0,1
0,0,0,292,1,0,0,0,0,1,1,0
0,0,0,1915,0,1,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,11,0,1,0,1,0,0,0,1
0,0,1,86,0,0,1,1,0,0,0,1
0,0,0,804,1,0,0,0,0,1,1,0
0,0,0,11006,1,0,0,1,0,0,1,0
0,0,1,707,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,87,1,0,0,1,0,0,1,0
0,0,0,771,1,0,0,0,0,1,0,1
0,0,0,625,1,0,0,0,0,1,0,1
0,0,0,601,0,0,1,0,0,1,1,0
0,0,1,661,1,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,738,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,494,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,214,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,9128,0,1,0,0,0,1,0,1
0,0,1,54,1,0,0,0,0,1,0,1
0,0,1,50,1,0,0,0,0,1,1,0
0,0,0,9683,0,1,0,0,0,1,0,1
0,0,0,917,1,0,0,0,0,1,1,0
0,0,1,1842,1,0,0,1,0,0,1,0
0,0,0,6822,0,1,0,0,0,1,0,1
0,0,1,0,0,1,0,0,0,1,0,1
0,1,0,734,0,0,1,0,0,1,1,0
0,0,1,3,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,2083,0,0,1,0,0,1,0,1
0,0,0,836,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,1892,1,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1,1,0
0,0,1,1155,1,0,0,0,1,0,0,1
0,0,1,1004,1,0,0,0,0,1,1,0
0,0,0,2275,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,754,1,0,0,0,0,1,1,0
0,0,1,204,1,0,0,0,0,1,0,1
0,0,0,1866,0,1,0,0,0,1,0,1
0,0,0,3564,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,4,1,0,0,0,0,1,0,1
0,0,0,677,1,0,0,0,0,1,0,1
0,0,1,1067,0,1,0,1,0,0,1,0
0,0,0,21,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,630,1,0,0,1,0,0,0,1
0,0,1,401,1,0,0,0,0,1,1,0
0,0,0,499,1,0,0,1,0,0,0,1
0,1,0,8099,0,1,0,0,0,1,0,1
0,0,0,581,1,0,0,0,0,1,0,1
0,0,1,722,1,0,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,4892,0,0,1,0,0,1,0,1
0,0,0,1226,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,204,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1783,0,0,1,0,0,1,0,1
0,0,0,639,1,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,1,0,0,0,1
0,0,0,184,1,0,0,1,0,0,1,0
0,0,0,442,1,0,0,0,0,1,0,1
0,0,0,1798,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,0,1
0,0,0,1287,0,0,1,0,0,1,1,0
0,0,0,695,1,0,0,0,0,1,1,0
0,0,0,0,0,1,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1231,0,0,1,0,0,1,0,1
0,0,0,2671,0,0,1,0,0,1,0,1
0,0,0,1443,0,0,1,0,0,1,1,0
0,0,0,1914,0,1,0,1,0,0,1,0
0,0,0,2844,1,0,0,0,0,1,1,0
0,0,1,822,1,0,0,0,0,1,0,1
0,0,0,310,0,0,1,0,0,1,1,0
0,0,0,2313,0,1,0,0,0,1,1,0
0,0,0,3791,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,3574,0,0,1,0,0,1,1,0
0,0,0,3211,0,0,1,0,0,1,1,0
0,0,0,145,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1182,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,543,1,0,0,0,0,1,0,1
0,0,1,210,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,7225,0,1,0,0,0,1,0,1
0,1,0,13748,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1765,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0
0,0,1,0,0,1,0,0,0,1,0,1
0,0,1,6,1,0,0,0,0,1,1,0
0,0,0,212,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,1,0,1551,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,3864,0,1,0,0,0,1,0,1
0,0,0,797,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,799,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,4381,0,1,0,0,0,1,0,1
0,0,0,1997,0,0,1,1,0,0,0,1
0,0,0,804,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,4717,0,1,0,0,0,1,0,1
0,0,1,298,0,1,0,0,0,1,1,0
0,0,0,0,1,0,0,0,1,0,0,1
0,0,1,1067,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,783,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,645,1,0,0,0,0,1,0,1
0,0,1,8,1,0,0,1,0,0,1,0
0,0,0,804,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,1241,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,719,1,0,0,1,0,0,1,0
0,0,0,2089,0,1,0,1,0,0,1,0
0,0,1,280,0,1,0,1,0,0,0,1
0,0,0,2980,0,1,0,0,0,1,0,1
0,1,0,1143,0,0,1,0,0,1,0,1
0,0,0,14,1,0,0,0,0,1,1,0
0,0,1,2260,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,696,1,0,0,0,0,1,1,0
0,0,1,1775,0,1,0,0,0,1,0,1
0,0,0,3309,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0,0,1
0,0,1,881,0,1,0,0,0,1,0,1
0,0,1,62,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,804,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1375,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,0,1,0,0,1,0,0,0,1
0,1,0,7166,0,1,0,1,0,0,1,0
0,0,0,685,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,1157,1,0,0,0,0,1,1,0
0,0,0,113,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,4,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,1722,0,0,1,1,0,0,1,0
0,0,0,814,0,0,1,0,0,1,1,0
0,0,0,369,1,0,0,0,0,1,1,0
0,0,0,16,1,0,0,0,0,1,1,0
0,0,1,68,0,0,1,0,0,1,1,0
0,0,0,745,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,3821,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,1187,0,0,1,1,0,0,1,0
0,0,1,0,0,1,0,0,0,1,1,0
0,0,0,411,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1519,1,0,0,0,0,1,1,0
0,0,1,409,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,1405,1,0,0,0,0,1,0,1
0,0,0,900,1,0,0,0,0,1,1,0
0,0,0,539,0,0,1,1,0,0,1,0
0,0,1,488,0,1,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,335,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0
0,0,1,3,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,665,0,0,1,1,0,0,0,1
0,0,0,1140,0,0,1,0,0,1,0,1
0,0,0,150,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,186,0,1,0,0,0,1,1,0
0,0,0,2452,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,419,1,0,0,0,0,1,0,1
0,0,0,140,1,0,0,0,0,1,0,1
0,0,0,1458,1,0,0,0,0,1,0,1
0,0,1,576,0,0,1,0,0,1,0,1
0,0,1,6,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1278,0,1,0,1,0,0,1,0
0,0,1,564,0,0,1,0,0,1,0,1
0,0,0,4349,0,1,0,0,0,1,0,1
0,0,0,721,1,0,0,0,0,1,0,1
0,0,0,575,1,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1318,1,0,0,0,1,0,1,0
0,0,0,688,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,1,0,0,1,0
0,0,1,697,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,5383,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0
0,0,1,351,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,11,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,1719,0,0,1,0,0,1,1,0
0,0,1,668,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,1228,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,3880,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,1,0,2484,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,1,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,3600,0,1,0,0,0,1,1,0
0,0,1,589,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,1,0
